OBJECTID,Name,Jurisdiction,County,Type,Sub_Type,Status,Acres,Source,centroid_lat,centroid_lon
24550,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.02872641,Fanklin Co Parks,39.9508141,-82.9141256
24551,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.04532969,Fanklin Co Parks,39.9669309,-82.9180620
24552,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.04334407,Fanklin Co Parks,39.9511453,-82.9144926
24553,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.11271624,Fanklin Co Parks,40.0525524,-83.0224911
24554,ROSELLEN PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.19843919,Fanklin Co Parks,39.9716599,-82.9530158
24555,OPEN SPACE,Columbus,FRA,GREEN SPACE,NOS,Public,0.67886732,Fanklin Co Parks,40.0451909,-82.9016952
24556,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,3.83707788,Fanklin Co Parks,40.0739169,-82.8947223
24557,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.20618756,Fanklin Co Parks,39.9499860,-82.9168284
24558,OPEN SPACE,Columbus,FRA,GREEN SPACE,NOS,Public,0.65037862,Fanklin Co Parks,,
24559,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.14703491,Fanklin Co Parks,39.9520691,-82.9116911
24560,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.08990792,Fanklin Co Parks,39.9509700,-82.9111912
24561,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.29020567,Fanklin Co Parks,39.9170457,-82.9740417
24562,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.09632781,Fanklin Co Parks,40.0531451,-83.0095043
24563,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.02898598,Fanklin Co Parks,39.9624389,-83.0884832
24564,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.08411003,Fanklin Co Parks,39.9896069,-83.0187002
24565,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.11271565,Fanklin Co Parks,40.0530649,-83.0224546
24566,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.48018144,Fanklin Co Parks,39.9995085,-82.9969268
24567,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.28521725,Fanklin Co Parks,39.9633766,-82.9180939
24568,ROSELLEN PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.05048336,Fanklin Co Parks,39.9741654,-82.9544395
24569,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.20047036,Fanklin Co Parks,39.9444240,-82.8689611
24570,GREEN BELT  TWO,Columbus,FRA,GREEN SPACE,NOS,Public,0.64926878,Fanklin Co Parks,40.0829111,-83.0964465
24571,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.14224438,Fanklin Co Parks,39.9596055,-83.0882467
24572,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.23376153,Fanklin Co Parks,39.9497114,-82.9142283
24573,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.02349055,Fanklin Co Parks,39.9481607,-82.9108457
24574,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.06298734,Fanklin Co Parks,39.9490438,-82.9107969
24575,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.01576828,Fanklin Co Parks,39.9469792,-82.9109902
24576,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.17588346,Fanklin Co Parks,39.9554746,-82.9513235
24577,OPEN SPACE,Columbus,FRA,GREEN SPACE,NOS,Public,0.00256104,Fanklin Co Parks,40.1266048,-83.0687892
24578,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.02744092,Fanklin Co Parks,39.9469770,-82.9109563
24579,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.35453577,Fanklin Co Parks,39.9536570,-82.9669810
24580,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.02951724,Fanklin Co Parks,39.9513150,-82.9117597
24581,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.18007591,Fanklin Co Parks,39.9510110,-82.9516897
24582,OPEN SPACE,Columbus,FRA,GREEN SPACE,NOS,Public,0.0021043,Fanklin Co Parks,40.1267328,-83.0686441
24583,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.05351214,Fanklin Co Parks,39.9680419,-82.9197246
24584,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.02198774,Fanklin Co Parks,39.9506213,-82.9106162
24585,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.01685131,Fanklin Co Parks,39.9506230,-82.9106500
24586,OPEN SPACE,Columbus,FRA,GREEN SPACE,NOS,Public,0.0030691,Fanklin Co Parks,40.1268428,-83.0688342
24587,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.08909215,Fanklin Co Parks,39.9476040,-82.9108976
24588,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.02611263,Fanklin Co Parks,39.9584124,-83.0881459
24589,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.14515289,Fanklin Co Parks,39.9440998,-82.8631515
24590,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.08185352,Fanklin Co Parks,39.9490269,-82.9107637
24591,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.1643034,Fanklin Co Parks,39.9542009,-82.9514248
24592,20' PLANTING STRIP,Columbus,FRA,GREEN SPACE,NOS,Public,0.60518141,Fanklin Co Parks,,
24593,20' PLANTING STRIP,Columbus,FRA,GREEN SPACE,NOS,Public,0.45408907,Fanklin Co Parks,,
24594,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.01469024,Fanklin Co Parks,39.9481618,-82.9108801
24595,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.06894056,Fanklin Co Parks,39.9518947,-82.9105323
24596,GREEN BELT ONE,Columbus,FRA,GREEN SPACE,NOS,Public,0.65166667,Fanklin Co Parks,40.0824250,-83.0949160
24597,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.15979353,Fanklin Co Parks,39.9711004,-82.9560138
24598,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.16367215,Fanklin Co Parks,39.9537617,-83.0538875
24599,OPEN SPACE,Columbus,FRA,GREEN SPACE,NOS,Public,1.16191697,Fanklin Co Parks,40.0413545,-82.9016037
24600,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.0495292,Fanklin Co Parks,39.9638247,-82.9200997
24601,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.04189371,Fanklin Co Parks,39.9573700,-83.0880578
24602,OPEN SPACE,Columbus,FRA,GREEN SPACE,NOS,Public,0.11830811,Fanklin Co Parks,40.1344640,-83.0721363
24603,20' PLANTING STRIP,Columbus,FRA,GREEN SPACE,NOS,Public,0.06230815,Fanklin Co Parks,39.9433385,-82.8497573
24604,6' PLANTING AREA,Columbus,FRA,GREEN SPACE,NOS,Public,0.04069017,Fanklin Co Parks,39.9663788,-83.0625026
24606,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.01489437,Fanklin Co Parks,39.9512425,-82.9105927
24607,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.11292766,Fanklin Co Parks,39.9531626,-82.9515081
24608,GREEN BELT  TWO,Columbus,FRA,GREEN SPACE,NOS,Public,0.43332583,Fanklin Co Parks,40.0828422,-83.0964829
24609,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.02693383,Fanklin Co Parks,39.9578770,-83.0880998
24610,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.21223507,Fanklin Co Parks,39.9524839,-82.9139702
24611,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.05404443,Fanklin Co Parks,39.9476105,-82.9109317
24612,OPEN SPACE 5.884 ACRES,Columbus,FRA,GREEN SPACE,NOS,Public,5.89508689,Fanklin Co Parks,39.9229543,-83.1458703
24613,PLANTING STRIP,Columbus,FRA,GREEN SPACE,NOS,Public,0.04931399,Fanklin Co Parks,39.9465885,-82.9125424
24614,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.1388066,Fanklin Co Parks,39.9522187,-82.9515885
24615,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.06168092,Fanklin Co Parks,39.9437656,-83.0782101
24616,ROSELLEN PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.20013734,Fanklin Co Parks,39.9731277,-82.9538939
24618,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.04507159,Fanklin Co Parks,39.9623013,-82.9148191
24619,20' PLANTING STRIP,Columbus,FRA,GREEN SPACE,NOS,Public,0.4209885,Fanklin Co Parks,39.9431862,-82.8518881
24620,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.08410954,Fanklin Co Parks,39.9886048,-83.0187579
24621,GREEN BELT ONE,Columbus,FRA,GREEN SPACE,NOS,Public,0.20323159,Fanklin Co Parks,40.0833001,-83.0951226
24622,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.19247389,Fanklin Co Parks,39.9441833,-82.8646497
24623,20' PLANTING STRIP,Columbus,FRA,GREEN SPACE,NOS,Public,0.2606106,Fanklin Co Parks,39.9434189,-82.8512324
24624,PARK,Reynoldsburg,FRA,GREEN SPACE,NOS,Public,0.38802672,Franklin Co Parks,39.9561711,-82.8116148
24625,Pump House Park,Columbus,FRA,PARK,C,Public,1.45101376,Franklin Co Parks,39.9564266,-82.9428804
24626,INTERIOR PARK,Columbus,FRA,PARK,N,Public,3.58401945,Franklin Co Parks,39.9879595,-82.9426664
24627,Alum Creek North Tributary Parkland,Township,FRA,PARK,N,Public,1.22118076,Franklin Co Parks,40.0523248,-82.9497055
24628,PARK,Grove City,FRA,GREEN SPACE,NOS,Public,0.03317303,Franklin Co Parks,39.8793356,-83.0973677
24629,PARK,Whitehall,FRA,GREEN SPACE,NOS,Public,0.13846433,Franklin Co Parks,39.9516588,-82.8742489
24630,OPEN SPACE,Reynoldsburg,FRA,GREEN SPACE,NOS,Public,0.61597224,Franklin Co Parks,39.9472993,-82.8061548
24631,PARK,Grandview Heights,FRA,GREEN SPACE,NOS,Public,0.22406812,Frankiln Co Parks,39.9783019,-83.0462475
24632,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.03179608,Frankiln Co Parks,39.9602677,-82.9346393
24633,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.03186079,Frankiln Co Parks,39.9595081,-82.9338163
24634,GREEN BELT,Westerville,FRA,GREEN SPACE,NOS,Public,1.77389601,Frankiln Co Parks,40.1024587,-82.9108996
24635,GREEN BELT,Westerville,FRA,GREEN SPACE,NOS,Public,0.4035015,Frankiln Co Parks,40.1029955,-82.9099794
24636,PARK,Upper Arlington,FRA,GREEN SPACE,NOS,Public,0.13608411,Frankiln Co Parks,40.0106754,-83.0557349
24637,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04446783,Frankiln Co Parks,39.9602134,-82.9332845
24638,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.03207143,Frankiln Co Parks,39.9602520,-82.9341456
24639,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.03186079,Frankiln Co Parks,39.9589060,-82.9338670
24640,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.11462512,Frankiln Co Parks,39.9740834,-82.9341603
24641,PARK,Marble Cliff,FRA,GREEN SPACE,NOS,Public,0.23736643,Frankiln Co Parks,39.9825017,-83.0595639
24642,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.05505904,Frankiln Co Parks,39.9696724,-82.9369051
24643,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.5186086,Frankiln Co Parks,39.9816524,-82.9346016
24644,OPEN SPACE A,Gahanna,FRA,GREEN SPACE,NOS,Public,0.37143255,Frankiln Co Parks,40.0328880,-82.8827569
24645,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04201286,Frankiln Co Parks,39.9603764,-82.9373823
24646,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.03186078,Frankiln Co Parks,39.9599335,-82.9337795
24647,OPEN SPACE C,Gahanna,FRA,GREEN SPACE,NOS,Public,0.16124478,Frankiln Co Parks,40.0340221,-82.8837390
24648,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.05256213,Frankiln Co Parks,39.9614994,-82.9336485
24649,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.1256257,Frankiln Co Parks,39.9696434,-82.9374126
24650,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.03186075,Frankiln Co Parks,39.9584756,-82.9339032
24651,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04639542,Frankiln Co Parks,39.9601017,-82.9304196
24652,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04639669,Frankiln Co Parks,39.9590977,-82.9305081
24653,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.5932725,Frankiln Co Parks,39.9735901,-82.9256158
24654,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04419226,Frankiln Co Parks,39.9601882,-82.9326307
24655,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.03207102,Frankiln Co Parks,39.9592222,-82.9342243
24656,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.32171421,Frankiln Co Parks,39.9820400,-82.9345192
24657,GREEN BELT,Westerville,FRA,GREEN SPACE,NOS,Public,0.11146121,Frankiln Co Parks,,
24658,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.15284081,Frankiln Co Parks,39.9590326,-82.9283905
24659,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04419229,Frankiln Co Parks,39.9591714,-82.9327043
24660,PARK,Grandview Heights,FRA,GREEN SPACE,NOS,Public,1.12738933,Frankiln Co Parks,39.9818016,-83.0355506
24661,PARK,Upper Arlington,FRA,GREEN SPACE,NOS,Public,0.17168159,Frankiln Co Parks,39.9928164,-83.0601212
24662,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04866993,Frankiln Co Parks,39.9603454,-82.9366597
24663,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.0317961,Frankiln Co Parks,39.9592380,-82.9347180
24664,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04201476,Frankiln Co Parks,39.9593251,-82.9374624
24665,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04887604,Frankiln Co Parks,39.9592798,-82.9360303
24666,PARK,Upper Arlington,FRA,GREEN SPACE,NOS,Public,0.67607589,Frankiln Co Parks,40.0398713,-83.0937430
24667,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.05248504,Frankiln Co Parks,39.9609557,-82.9336936
24668,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.10686216,Frankiln Co Parks,39.9692501,-82.9368957
24669,PUBLIC PARK OR PLAYGROUND,Gahanna,FRA,GREEN SPACE,NOS,Public,3.39472004,Frankiln Co Parks,40.0127138,-82.8746710
24670,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04612058,Frankiln Co Parks,39.9601287,-82.9310983
24671,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.14168216,Frankiln Co Parks,40.0087259,-83.0558509
24672,PARK,Grandview Heights,FRA,GREEN SPACE,NOS,Public,0.0112722,Frankiln Co Parks,39.9790527,-83.0481923
24673,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.0461206,Frankiln Co Parks,39.9600748,-82.9297409
24674,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04446714,Frankiln Co Parks,39.9591965,-82.9333581
24675,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04446777,Frankiln Co Parks,39.9601630,-82.9319769
24676,OPEN SPACE,Gahanna,FRA,GREEN SPACE,NOS,Public,1.89598057,Frankiln Co Parks,,
24677,PARK,Upper Arlington,FRA,GREEN SPACE,NOS,Public,0.03936012,Frankiln Co Parks,40.0075480,-83.0559210
24678,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.03207201,Frankiln Co Parks,39.9592537,-82.9352116
24679,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04446778,Frankiln Co Parks,39.9591462,-82.9320505
24680,PARK,Urbancrest,FRA,GREEN SPACE,NOS,Public,0.90540922,Frankiln Co Parks,39.9038711,-83.0864002
24681,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.0502435,Frankiln Co Parks,39.9692205,-82.9373844
24682,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04611985,Frankiln Co Parks,39.9591246,-82.9311868
24683,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04612065,Frankiln Co Parks,39.9590708,-82.9298295
24684,PARK,Westerville,FRA,GREEN SPACE,NOS,Public,2.20505103,Frankiln Co Parks,40.1145063,-82.9314995
24685,GREEN BELT,Westerville,FRA,GREEN SPACE,NOS,Public,0.16599629,Frankiln Co Parks,40.1023554,-82.9098962
24686,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.15294233,Frankiln Co Parks,39.9600224,-82.9283098
24687,OPEN SPACE B,Gahanna,FRA,GREEN SPACE,NOS,Public,0.35130577,Frankiln Co Parks,40.0322392,-82.8844080
24688,PARK,Upper Arlington,FRA,GREEN SPACE,NOS,Public,0.79714065,Frankiln Co Parks,39.9917927,-83.0581234
24689,PARK,Upper Arlington,FRA,GREEN SPACE,NOS,Public,0.66642592,Frankiln Co Parks,39.9945218,-83.0635327
24690,PARK,Upper Arlington,FRA,GREEN SPACE,NOS,Public,0.09784202,Frankiln Co Parks,40.0369637,-83.0932409
24691,PARK,Grandview Heights,FRA,GREEN SPACE,NOS,Public,0.07205118,Frankiln Co Parks,39.9812842,-83.0376282
24692,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.0320711,Frankiln Co Parks,39.9602835,-82.9351329
24693,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04867001,Frankiln Co Parks,39.9593023,-82.9367418
24694,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.04887667,Frankiln Co Parks,39.9603147,-82.9359485
24695,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.05262431,Frankiln Co Parks,39.9619209,-82.9336145
24696,PARK,Bexley,FRA,GREEN SPACE,NOS,Public,0.03185379,Frankiln Co Parks,39.9605355,-82.9337291
24697,BEECHWOOD PLAY AREA,Whitehall,FRA,GREEN SPACE,NOS,Public,0.33371265,Frankiln Co Parks,39.9679032,-82.8926455
24698,PARK,Township,FRA,GREEN SPACE,NOS,Public,0.44241472,Franklin Co Parks,39.8511475,-83.1844709
24700,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.4707304,Franklin Co Parks,40.0239106,-82.9662990
24702,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.12331068,Franklin Co Parks,40.0344649,-82.9865186
24703,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.15736455,Franklin Co Parks,40.0612757,-83.0197697
24704,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.09051785,Franklin Co Parks,40.0600343,-83.0198375
24705,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.14045895,Franklin Co Parks,40.0680731,-83.0266757
24706,Island View,Township,FRA,GREEN SPACE,NOS,Public,0.51256694,Franklin Co Parks,40.0704229,-83.0333820
24707,Olentangy Trail,Columbus,FRA,PARK,C,Public,0.30586236,Franklin Co Parks,40.0529853,-83.0300805
24708,PARK,Riverlea,FRA,GREEN SPACE,NOS,Public,0.45758799,Franklin Co Parks,40.0818683,-83.0274921
24709,Olentangy Trail,Columbus,FRA,PARK,C,Public,0.29602508,Franklin Co Parks,40.0521135,-83.0305780
24710,PARK,Riverlea,FRA,GREEN SPACE,NOS,Public,0.24949364,Franklin Co Parks,40.0819439,-83.0248711
24711,Olentangy Trail,Columbus,FRA,PARK,C,Public,0.31253517,Franklin Co Parks,40.0524816,-83.0303867
24712,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.09126289,Franklin Co Parks,40.0404798,-83.0327239
24713,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.036504,Franklin Co Parks,40.0395395,-83.0325882
24714,PARK,Upper Arlington,FRA,GREEN SPACE,NOS,Public,0.05207418,Franklin Co Parks,40.0288772,-83.0842680
24715,PARK,Upper Arlington,FRA,GREEN SPACE,NOS,Public,0.16667574,Franklin Co Parks,40.0358742,-83.0917204
24716,SHADEVILLE NURSERY,Columbus,FRA,PARK,SPU,Public,58.8718329,Columbus Park Boundaries,39.8163222,-83.0021982
24717,CLARFIELD STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.19528071,Columbus Park Boundaries,39.8998574,-82.9615843
24718,PETZINGER STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.01682394,Columbus Park Boundaries,39.9294242,-82.9107477
24719,BULEN STREET ISLANDS,Columbus,FRA,GREEN SPACE,NOS,Public,1.18506352,Columbus Park Boundaries,39.9493313,-82.9518305
24720,RAINBOW STREET ISLANDS,Columbus,FRA,GREEN SPACE,NOS,Public,0.23384999,Columbus Park Boundaries,39.9478546,-82.9514471
24721,Roosevelt Park,Columbus,FRA,PARK,N,Public,3.05443026,Columbus Park Boundaries,39.9442395,-82.9642486
24722,MAINTENANCE & WAREHOUSE OPERATIONS,Columbus,FRA,GREEN SPACE,SPU,Public,8.60142148,Columbus Park Boundaries,39.9409215,-82.9472147
24723,COLUMBUS PERFORMING ARTS CENTER,Columbus,FRA,GREEN SPACE,SPU,Public,0.56111193,Columbus Park Boundaries,39.9614535,-82.9854193
24724,CULTURAL ARTS CENTER,Columbus,FRA,GREEN SPACE,SPU,Public,0.66810986,Columbus Park Boundaries,39.9553405,-83.0032619
24725,DOVER STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.10336821,Columbus Park Boundaries,39.9466277,-82.9308910
24726,DALE STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.07168724,Columbus Park Boundaries,39.9636175,-82.9157436
24727,EASTMOOR SOUTH STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.11773957,Columbus Park Boundaries,39.9638692,-82.9166811
24728,EASTMOOR NORTH STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.09608827,Columbus Park Boundaries,39.9681000,-82.9163776
24729,ELBERN STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.13548146,Columbus Park Boundaries,39.9679739,-82.9167146
24730,BROOKSIDE STREET ISLANDS,Columbus,FRA,GREEN SPACE,NOS,Public,0.54132608,Columbus Park Boundaries,39.9589901,-82.9171815
24731,GREENWAY SOUTH STREET ISLANDS,Columbus,FRA,GREEN SPACE,NOS,Public,0.35444777,Columbus Park Boundaries,39.9726089,-82.9516567
24732,LINFIELD STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.0550469,Columbus Park Boundaries,39.9715163,-82.9521267
24733,MERRYHILL STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.04078296,Columbus Park Boundaries,39.9768749,-82.9480064
24734,SURREY STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.02655598,Columbus Park Boundaries,39.9728797,-82.9531409
24735,MARYLAND STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.06054648,Columbus Park Boundaries,39.9775414,-82.9459702
24737,COSI,Columbus,FRA,PARK,SPU,Public,15.37262822,Columbus Park Boundaries,39.9599011,-83.0074373
24738,DORRIAN GREEN,Columbus,FRA,PARK,C,Public,6.31608035,Columbus Park Boundaries,39.9596119,-83.0080051
24739,HOLLY HILL STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.10316918,Columbus Park Boundaries,39.9418106,-83.1020896
24740,CAMP CHASE 500 GEORGESVILLE RD,Township,FRA,GREEN SPACE,NOS,Public,0.02784402,Columbus Park Boundaries,39.9423331,-83.1117271
24741,PALMETTO STREET ISLANDS,Columbus,FRA,GREEN SPACE,NOS,Public,0.22691991,Columbus Park Boundaries,39.9497997,-83.0789727
24742,ROYS STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.02895444,Columbus Park Boundaries,39.9537181,-83.0775915
24743,WESTMOOR STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.01890892,Columbus Park Boundaries,39.9533613,-83.0816941
24744,7TH AVE STREET ISLANDS,Columbus,FRA,GREEN SPACE,NOS,Public,0.15868073,Columbus Park Boundaries,39.9895039,-83.0158060
24745,6TH AVE STREET ISLANDS,Columbus,FRA,GREEN SPACE,NOS,Public,0.15846629,Columbus Park Boundaries,39.9884962,-83.0158730
24746,VERMONT STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.20169972,Columbus Park Boundaries,39.9866877,-83.0179910
24747,CHRISTOPHER COLUMBUS SQUARE,Columbus,FRA,GREEN SPACE,NOS,Public,0.05851775,Columbus Park Boundaries,39.9783633,-82.9994432
24748,6TH ST STREET ISLANDS,Columbus,FRA,GREEN SPACE,NOS,Public,0.18481847,Columbus Park Boundaries,39.9884764,-82.9971239
24749,WILDWOOD STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.02226796,Columbus Park Boundaries,39.9896828,-82.9485627
24750,AMBLESIDE STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.14346222,Columbus Park Boundaries,40.0879722,-82.9810556
24751,CLEVELAND STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.04201614,Columbus Park Boundaries,40.0214898,-82.9646391
24752,GRASMERE STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.0221077,Columbus Park Boundaries,40.0340357,-82.9814515
24753,KIMBERLY STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.02690723,Columbus Park Boundaries,40.0362874,-82.9921539
24754,HAROLD STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.01158792,Columbus Park Boundaries,40.0160216,-82.9620254
24755,JOAN PLACE STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.02253558,Columbus Park Boundaries,40.0142679,-82.9600723
24756,MYRTLE STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.00997981,Columbus Park Boundaries,40.0169115,-82.9618074
24757,EISENHOWER SOUTH STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.74020705,Columbus Park Boundaries,40.0288284,-82.9937262
24758,SANDALWOOD STREET ISLANDS,Columbus,FRA,GREEN SPACE,NOS,Public,0.17206969,Columbus Park Boundaries,40.0769580,-82.9760681
24759,TRAYMORE STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.01104074,Columbus Park Boundaries,40.0143780,-82.9625059
24760,COOKE STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.03527938,Columbus Park Boundaries,40.0495778,-83.0271902
24761,JEFFREY STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.20027126,Columbus Park Boundaries,40.0621073,-83.0268191
24762,WEST DOMINION STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.08748502,Columbus Park Boundaries,40.0535455,-83.0261313
24763,INDIANOLA STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.12013728,Columbus Park Boundaries,40.0012455,-83.0038624
24764,NORTHWEST BLVD STREET ISLANDS,Columbus,FRA,GREEN SPACE,NOS,Public,1.0656543,Columbus Park Boundaries,39.9879603,-83.0407366
24765,SIXTEENTH STREET ISLAND,Columbus,FRA,GREEN SPACE,NOS,Public,0.05987316,Columbus Park Boundaries,40.0011826,-83.0065555
