OBJECTID,County,LocalParcelID,StateParcelID,Name,Situs Address All,Owner All,Mail Address,Mail State,AgencyName,Calculated Acreage,Auditor Link
25470,Hamilton,5100360022690,39061-5100360022690,39061 | 5100360022690,SPRINGDALE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,1.07183954906262,https://wedge1.hcauditor.org/view/re/5100360022690
25471,Hamilton,5200040000690,39061-5200040000690,39061 | 5200040000690,WOOSTER PK   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,NATURAL RESOURCES,1.20891349383424,https://wedge1.hcauditor.org/view/re/5200040000690
25472,Hamilton,5200040001190,39061-5200040001190,39061 | 5200040001190,8000  WOOSTER PK   ,STATE OF OHIO,505 S STATE ROUTE 741 COLUMBUS 43229,OH,NATURAL RESOURCES,26.5212425001297,https://wedge1.hcauditor.org/view/re/5200040001190
25473,Hamilton,5200040001990,39061-5200040001990,39061 | 5200040001990,WOOSTER PK   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,NATURAL RESOURCES,0.466212036581629,https://wedge1.hcauditor.org/view/re/5200040001990
25474,Hamilton,5200090002700,39061-5200090002700,39061 | 5200090002700,WOOSTER PK   ,DUKE ENERGY OHIO INC | C/O TAX DEPARTMENT,550 TRYON ST | P O BOX 1321 CHARLOTTE 28237,NC,TRANSPORTATION,1.76943558789641,https://wedge1.hcauditor.org/view/re/5200090002700
25475,Hamilton,5200090005690,39061-5200090005690,39061 | 5200090005690,WOOSTER PK   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,NATURAL RESOURCES,1.22731718913587,https://wedge1.hcauditor.org/view/re/5200090005690
25476,Hamilton,5200090006590,39061-5200090006590,39061 | 5200090006590,8551  WOOSTER PK   ,STATE OF OHIO,505 S STATE ROUTE 741 COLUMBUS 43229,OH,NATURAL RESOURCES,0.550040507098177,https://wedge1.hcauditor.org/view/re/5200090006590
25477,Hamilton,5200215000790,39061-5200215000790,39061 | 5200215000790,DEERFIELD RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.195098683444873,https://wedge1.hcauditor.org/view/re/5200215000790
25478,Hamilton,5200215003990,39061-5200215003990,39061 | 5200215003990,DEERFIELD RD   ,SEVEN HILLS SCHOOL,3400 RED BANK RD CINCINNATI 45227,OH,TRANSPORTATION,0.605574790498631,https://wedge1.hcauditor.org/view/re/5200215003990
25479,Hamilton,5200215004690,39061-5200215004690,39061 | 5200215004690,DEERFIELD RD   ,SEVEN HILLS SCHOOL,3400 RED BANK RD CINCINNATI 45227,OH,TRANSPORTATION,0.0870966924297146,https://wedge1.hcauditor.org/view/re/5200215004690
25480,Hamilton,5200215011790,39061-5200215011790,39061 | 5200215011790,EHRLING RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.30702026194851,https://wedge1.hcauditor.org/view/re/5200215011790
25481,Hamilton,5200215012190,39061-5200215012190,39061 | 5200215012190,EHRLING RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.307131034639301,https://wedge1.hcauditor.org/view/re/5200215012190
25482,Hamilton,5200215012990,39061-5200215012990,39061 | 5200215012990,EHRLING RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.14688373025499,https://wedge1.hcauditor.org/view/re/5200215012990
25483,Hamilton,5200215013390,39061-5200215013390,39061 | 5200215013390,EHRLING RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0509344905214591,https://wedge1.hcauditor.org/view/re/5200215013390
25484,Hamilton,5200215013700,39061-5200215013700,39061 | 5200215013700,EHRLING RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,1.20397413295631,https://wedge1.hcauditor.org/view/re/5200215013700
25485,Hamilton,5200216002190,39061-5200216002190,39061 | 5200216002190,STEWART RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.142645083375744,https://wedge1.hcauditor.org/view/re/5200216002190
25486,Hamilton,5200216002990,39061-5200216002990,39061 | 5200216002990,STEWART RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.102313232303899,https://wedge1.hcauditor.org/view/re/5200216002990
25487,Hamilton,5200216003390,39061-5200216003390,39061 | 5200216003390,5771  STEWART RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.320194955233404,https://wedge1.hcauditor.org/view/re/5200216003390
25488,Hamilton,5200216003790,39061-5200216003790,39061 | 5200216003790,EHRLING RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.295388226810423,https://wedge1.hcauditor.org/view/re/5200216003790
25489,Hamilton,5200216004190,39061-5200216004190,39061 | 5200216004190,EHRLING RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.351156291835783,https://wedge1.hcauditor.org/view/re/5200216004190
25490,Hamilton,5200216004590,39061-5200216004590,39061 | 5200216004590,STEWART RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.340882599964028,https://wedge1.hcauditor.org/view/re/5200216004590
25491,Hamilton,5200216005290,39061-5200216005290,39061 | 5200216005290,STEWART RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.276882111699562,https://wedge1.hcauditor.org/view/re/5200216005290
25492,Hamilton,5200216005690,39061-5200216005690,39061 | 5200216005690,STEWART RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.152227016949191,https://wedge1.hcauditor.org/view/re/5200216005690
25493,Hamilton,5200216006100,39061-5200216006100,39061 | 5200216006100,EHRLING RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.807328053339514,https://wedge1.hcauditor.org/view/re/5200216006100
25494,Hamilton,5200240002090,39061-5200240002090,39061 | 5200240002090,KENNEDY AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,8.67860213185472,https://wedge1.hcauditor.org/view/re/5200240002090
25495,Hamilton,5200240003190,39061-5200240003190,39061 | 5200240003190,KENNEDY AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.174963180871702,https://wedge1.hcauditor.org/view/re/5200240003190
25496,Hamilton,5200240005690,39061-5200240005690,39061 | 5200240005690,KENNEDY AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.204323927958626,https://wedge1.hcauditor.org/view/re/5200240005690
25497,Hamilton,5200241011090,39061-5200241011090,39061 | 5200241011090,KENNEDY AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.192622533396136,https://wedge1.hcauditor.org/view/re/5200241011090
25498,Hamilton,5200241011490,39061-5200241011490,39061 | 5200241011490,LUCILLE DR   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.236040091730688,https://wedge1.hcauditor.org/view/re/5200241011490
25499,Hamilton,5200241011890,39061-5200241011890,39061 | 5200241011890,5409  CHARLOE ST   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.207418084607206,https://wedge1.hcauditor.org/view/re/5200241011890
25500,Hamilton,5200241012290,39061-5200241012290,39061 | 5200241012290,LUCILLE DR   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.3962243051697,https://wedge1.hcauditor.org/view/re/5200241012290
25501,Hamilton,5200241013790,39061-5200241013790,39061 | 5200241013790,KENNEDY AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,5.07399821560597,https://wedge1.hcauditor.org/view/re/5200241013790
25502,Hamilton,5200270002990,39061-5200270002990,39061 | 5200270002990,RIDGE AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.531526761075818,https://wedge1.hcauditor.org/view/re/5200270002990
25503,Hamilton,5200271006290,39061-5200271006290,39061 | 5200271006290,RIDGE AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.17752478669037,https://wedge1.hcauditor.org/view/re/5200271006290
25504,Hamilton,5200271006690,39061-5200271006690,39061 | 5200271006690,RIDGE AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.174774924866176,https://wedge1.hcauditor.org/view/re/5200271006690
25505,Hamilton,5200271007790,39061-5200271007790,39061 | 5200271007790,RIDGE AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0317516498064482,https://wedge1.hcauditor.org/view/re/5200271007790
25506,Hamilton,5200271008390,39061-5200271008390,39061 | 5200271008390,LOSANTIRIDGE AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,1.68266269591663,https://wedge1.hcauditor.org/view/re/5200271008390
25507,Hamilton,5210002012900,39061-5210002012900,39061 | 5210002012900,ELM AVE   ,STATE OF OHIO,2045 MORSE RD | BLDG  C-4 COLUMBUS 43229,OH,NATURAL RESOURCES,3.533830030431,https://wedge1.hcauditor.org/view/re/5210002012900
25508,Hamilton,5240001001690,39061-5240001001690,39061 | 5240001001690,GLENDALE MILFORD RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.389935358633935,https://wedge1.hcauditor.org/view/re/5240001001690
25509,Hamilton,5240001002990,39061-5240001002990,39061 | 5240001002990,GLENDALE MILFORD RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0621852855652576,https://wedge1.hcauditor.org/view/re/5240001002990
25510,Hamilton,5250028006400,39061-5250028006400,39061 | 5250028006400,INTERSTATE 71    ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,3.1289458559706,https://wedge1.hcauditor.org/view/re/5250028006400
25511,Hamilton,5260120034700,39061-5260120034700,39061 | 5260120034700,RIDGE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0252125210290224,https://wedge1.hcauditor.org/view/re/5260120034700
25512,Hamilton,5260120035100,39061-5260120035100,39061 | 5260120035100,PATRISAL CT   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0508387500471457,https://wedge1.hcauditor.org/view/re/5260120035100
25513,Hamilton,5210008000390,39061-5210008000390,39061 | 5210008000390,STUMPS LN   ,STATE OF OHIO,505 S STATE ROUTE 741 COLUMBUS 43229,OH,NATURAL RESOURCES,12.3652658491043,https://wedge1.hcauditor.org/view/re/5210008000390
25514,Hamilton,5210008000790,39061-5210008000790,39061 | 5210008000790,WOOSTER PK   ,STATE OF OHIO,505 S STATE ROUTE 741 COLUMBUS 43229,OH,NATURAL RESOURCES,24.4242169083776,https://wedge1.hcauditor.org/view/re/5210008000790
25515,Hamilton,5240001001590,39061-5240001001590,39061 | 5240001001590,GLENDALE MILFORD RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.688733251648809,https://wedge1.hcauditor.org/view/re/5240001001590
25516,Hamilton,5240002016200,39061-5240002016200,39061 | 5240002016200,WOOSTER PK   ,STATE OF OHIO DEPARTMENT OF NATURAL RESOURCES,BLDG C-4 FOUNTAIN SQ COLUMBUS 43229,OH,TRANSPORTATION,0.204024635454383,https://wedge1.hcauditor.org/view/re/5240002016200
25517,Hamilton,5250028006290,39061-5250028006290,39061 | 5250028006290,INTERSTATE 71    ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,13.6564256446919,https://wedge1.hcauditor.org/view/re/5250028006290
25518,Hamilton,5260120034600,39061-5260120034600,39061 | 5260120034600,PATRISAL CT   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0311111499933193,https://wedge1.hcauditor.org/view/re/5260120034600
25519,Hamilton,5260120035000,39061-5260120035000,39061 | 5260120035000,PATRISAL CT   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0432050858641594,https://wedge1.hcauditor.org/view/re/5260120035000
25520,Hamilton,5500011032500,39061-5500011032500,39061 | 5500011032500,COLERAIN AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0136268990602372,https://wedge1.hcauditor.org/view/re/5500011032500
25521,Hamilton,5500022001890,39061-5500022001890,39061 | 5500022001890,KLEEMAN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.368292040318204,https://wedge1.hcauditor.org/view/re/5500022001890
25522,Hamilton,5500022002390,39061-5500022002390,39061 | 5500022002390,PENWAY CT   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.13807196776709,https://wedge1.hcauditor.org/view/re/5500022002390
25523,Hamilton,5500031008190,39061-5500031008190,39061 | 5500031008190,3101  KLEEMAN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0525705902544138,https://wedge1.hcauditor.org/view/re/5500031008190
25524,Hamilton,5500031008590,39061-5500031008590,39061 | 5500031008590,3085  KLEEMAN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,1.05368271373902,https://wedge1.hcauditor.org/view/re/5500031008590
25525,Hamilton,5500031008990,39061-5500031008990,39061 | 5500031008990,3063  KLEEMAN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0733395437304924,https://wedge1.hcauditor.org/view/re/5500031008990
25526,Hamilton,5240001002290,39061-5240001002290,39061 | 5240001002290,GLENDALE MILFORD RD   ,STATE OF OHIO,2045 MORSE RD | BLDG  C-4 COLUMBUS 43229,OH,NATURAL RESOURCES,1.55425101251384,https://wedge1.hcauditor.org/view/re/5240001002290
25527,Hamilton,5240001003090,39061-5240001003090,39061 | 5240001003090,GLENDALE MILFORD RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.255322924083827,https://wedge1.hcauditor.org/view/re/5240001003090
25528,Hamilton,5260120034800,39061-5260120034800,39061 | 5260120034800,PATRISAL CT   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0291026334606739,https://wedge1.hcauditor.org/view/re/5260120034800
25529,Hamilton,5290050000590,39061-5290050000590,39061 | 5290050000590,8529  WOOSTER PK   ,NATURAL RESOURCES DEPT OF,505 S STATE ROUTE 741 LEBANON 45036,OH,NATURAL RESOURCES,70.9343544667741,https://wedge1.hcauditor.org/view/re/5290050000590
25530,Hamilton,5400130006500,39061-5400130006500,39061 | 5400130006500,HILLSIDE AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0412722980496575,https://wedge1.hcauditor.org/view/re/5400130006500
25531,Hamilton,5500011031900,39061-5500011031900,39061 | 5500011031900,BLUE ROCK RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0048450111593707,https://wedge1.hcauditor.org/view/re/5500011031900
25532,Hamilton,5500022001690,39061-5500022001690,39061 | 5500022001690,WEST FORK RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,4.59824816331594,https://wedge1.hcauditor.org/view/re/5500022001690
25533,Hamilton,5500022002000,39061-5500022002000,39061 | 5500022002000,KLEEMAN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.177053492040285,https://wedge1.hcauditor.org/view/re/5500022002000
25534,Hamilton,5500031008390,39061-5500031008390,39061 | 5500031008390,3093  KLEEMAN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.299118115274295,https://wedge1.hcauditor.org/view/re/5500031008390
25535,Hamilton,5500031008790,39061-5500031008790,39061 | 5500031008790,3067  KLEEMAN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.855643922648928,https://wedge1.hcauditor.org/view/re/5500031008790
25536,Hamilton,5500031009100,39061-5500031009100,39061 | 5500031009100,DIEHL RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,1.28934010753959,https://wedge1.hcauditor.org/view/re/5500031009100
25537,Hamilton,5500031010500,39061-5500031010500,39061 | 5500031010500,WEST FORK RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,6.59569428384927,https://wedge1.hcauditor.org/view/re/5500031010500
25538,Hamilton,5260040006400,39061-5260040006400,39061 | 5260040006400,RIDGE RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0582806248798236,https://wedge1.hcauditor.org/view/re/5260040006400
25539,Hamilton,5260120034900,39061-5260120034900,39061 | 5260120034900,PATRISAL CT   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0383649650880564,https://wedge1.hcauditor.org/view/re/5260120034900
25540,Hamilton,5500011032400,39061-5500011032400,39061 | 5500011032400,COLERAIN AVE   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0102932419368289,https://wedge1.hcauditor.org/view/re/5500011032400
25541,Hamilton,5500022001790,39061-5500022001790,39061 | 5500022001790,KLEEMAN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,1.24736872200513,https://wedge1.hcauditor.org/view/re/5500022001790
25542,Hamilton,5500031008090,39061-5500031008090,39061 | 5500031008090,3103  KLEEMAN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0148555240175618,https://wedge1.hcauditor.org/view/re/5500031008090
25543,Hamilton,5500031008400,39061-5500031008400,39061 | 5500031008400,KLEEMAN CT   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.226189914120797,https://wedge1.hcauditor.org/view/re/5500031008400
25544,Hamilton,5500031008890,39061-5500031008890,39061 | 5500031008890,3069  SNYDER RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.42090855641965,https://wedge1.hcauditor.org/view/re/5500031008890
25545,Hamilton,5500070003190,39061-5500070003190,39061 | 5500070003190,5348  NORTH BEND RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,1.05814230221682,https://wedge1.hcauditor.org/view/re/5500070003190
25546,Hamilton,5500070003790,39061-5500070003790,39061 | 5500070003790,5293  NORTH BEND RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.344940379721123,https://wedge1.hcauditor.org/view/re/5500070003790
25547,Hamilton,5500070015690,39061-5500070015690,39061 | 5500070015690,5321  NORTH BEND RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.321877095182664,https://wedge1.hcauditor.org/view/re/5500070015690
25548,Hamilton,5500070027590,39061-5500070027590,39061 | 5500070027590,5331  NORTH BEND RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.260951224245485,https://wedge1.hcauditor.org/view/re/5500070027590
25549,Hamilton,5500070027900,39061-5500070027900,39061 | 5500070027900,5301  NORTH BEND RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,5.61260080004672,https://wedge1.hcauditor.org/view/re/5500070027900
25550,Hamilton,5500070028500,39061-5500070028500,39061 | 5500070028500,5352  NORTH BEND RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.770758763577615,https://wedge1.hcauditor.org/view/re/5500070028500
25551,Hamilton,5500072001490,39061-5500072001490,39061 | 5500072001490,NORTH BEND RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,1.62655213487087,https://wedge1.hcauditor.org/view/re/5500072001490
25552,Hamilton,5500072010690,39061-5500072010690,39061 | 5500072010690,NORTH BEND RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.419378312028237,https://wedge1.hcauditor.org/view/re/5500072010690
25553,Hamilton,5500073000190,39061-5500073000190,39061 | 5500073000190,7270  NORTH BEND RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.59974313691476,https://wedge1.hcauditor.org/view/re/5500073000190
25554,Hamilton,5500022001590,39061-5500022001590,39061 | 5500022001590,WEST FORK RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,3.63894043994785,https://wedge1.hcauditor.org/view/re/5500022001590
25555,Hamilton,5500022001990,39061-5500022001990,39061 | 5500022001990,KLEEMAN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,0.314611782171813,https://wedge1.hcauditor.org/view/re/5500022001990
25556,Hamilton,5500031008290,39061-5500031008290,39061 | 5500031008290,3099  KLEEMAN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.0842394504940533,https://wedge1.hcauditor.org/view/re/5500031008290
25557,Hamilton,5500031008690,39061-5500031008690,39061 | 5500031008690,3077  KLEEMAN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,1.52363799081179,https://wedge1.hcauditor.org/view/re/5500031008690
25558,Hamilton,5500031009090,39061-5500031009090,39061 | 5500031009090,3061  KLEEMAN RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,1.30470679215962,https://wedge1.hcauditor.org/view/re/5500031009090
25559,Hamilton,5500031010290,39061-5500031010290,39061 | 5500031010290,DIEHL RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,6.26622900025672,https://wedge1.hcauditor.org/view/re/5500031010290
25560,Hamilton,5500070003590,39061-5500070003590,39061 | 5500070003590,5286  NORTH BEND RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,ROW,2.85131145335912,https://wedge1.hcauditor.org/view/re/5500070003590
25561,Hamilton,5500070003990,39061-5500070003990,39061 | 5500070003990,5311  NORTH BEND RD   ,STATE OF OHIO,505 S STATE ROUTE 741 LEBANON 45036,OH,TRANSPORTATION,0.251815398668016,https://wedge1.hcauditor.org/view/re/5500070003990
